ID,Date,Address,Suite,PermitType,ConstructionCost,OwnerName,Contractor,CleanAddress,MatchType,MatchAddress,parcelId,lat,lng
 172847,2012/11/02 00:00:00.000,4131 TATES CREEK RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,MCDONALDS CORP,MORRIS HEATING AND COOLING ,4131 TATES CREEK RD,Block Level,TATES CREEK RD,,-84.497057227638805,37.970686143604595
 173342,2012/12/04 00:00:00.000,930 WINCHESTER RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,,,930 WINCHESTER RD,Block Level,WINCHESTER RD,,-84.46874428396697,38.041867538425784
 180916,2014/04/11 00:00:00.000,339 N UPPER ST,,"REMOD SCHOOL, EDUC STRUCTURE", 800000.0,TRANSYLVANIA UNIVERSITY,JARBOE CONSTRUCTION INC,339 N UPPER ST,Block Level,N UPPER ST,,-84.492911587452127,38.05067247579624
 185244,2014/09/16 00:00:00.000,2216 DINSMORE DR,,"APARTMENT, REMODELING", 55000.0,"THE APARTMENTS AT HENRY CLAY, LLC",UNITED STRUCTURAL SYSTEMS LTD INC,2216 DINSMORE DR,Block Level,DINSMORE DR,,-84.466448150866995,38.01685469040639
 172824,2012/11/02 00:00:00.000,4213 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BALL HOMES INC,STIVERS HVAC INC,4213 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 171613,2012/09/24 00:00:00.000,133 N LIMESTONE,,REMODELING RESTAURANT, 65000.0,REACH PROJECT MANAGEMENT,REACH PROJECT MANAGEMENT LLC,133 N LIMESTONE,Block Level,N LIMESTONE,,-84.495901746081287,38.047162643068162
 180770,2014/01/23 00:00:00.000,1318 STANLEY AVE,,"SINGLE FAMILY RES, 1500 SQ.FT. OR LESS", 80000.0,LURADANE LLC,HARMONY HOME BUILDERS LLC,1318 STANLEY AVE,Block Level,STANLEY AVE,,-84.515918041482124,38.03107282299176
 186867,2014/12/22 00:00:00.000,1640 WHARTON WAY,,"MECHANICAL, SINGLE FAMILY", 2153.15,RML CONSTRUCTION LLP,STIVERS HVAC INC,1640 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 161749,2011/01/06 00:00:00.000,211 TWELFTH ST,,"APARTMENT, REMODELING", 23000.0,JOHN PALUMBO II,WOODWARD HOMES LLC,211 TWELFTH ST,Block Level,TWELFTH ST,,-84.480603936770393,38.063117277233182
 181483,2014/03/18 00:00:00.000,2251 WAR ADMIRAL WAY,STE 110,"MECHANICAL COMM. $50,001-$75,000", 75000.0,A & W,FRANTZ INC,2251 WAR ADMIRAL WAY,Block Level,WAR ADMIRAL WAY,,-84.426694393906203,38.04058723488172
 176239,2013/05/21 00:00:00.000,1400 DIXIANA DOMINO RD,,"MECHANICAL, SINGLE FAMILY", 0.0,DIXIANA DOMINO STUD,CLIMATE CONTROL CORPORATION,1400 DIXIANA DOMINO RD,Block Level,DIXIANA DOMINO RD,,-84.42641669485748,38.125360347301772
 170288,2012/05/23 00:00:00.000,1066 E NEW CIRCLE RD,,TEMPORARY FIREWORKS SALES PERMIT, 0.0,ALEX DONOGHUE,N/A,1066 E NEW CIRCLE RD,Block Level,E NEW CIRCLE RD,,-84.454463921320155,38.037385476614013
 179920,2013/11/25 00:00:00.000,128 E NEW CIRCLE RD,,"MECHANICAL COMM. $10,001-$25,000", 20000.0,GIOVONNI'S ,COLLINS FIRE PROTECTION,128 E NEW CIRCLE RD,Block Level,E NEW CIRCLE RD,,-84.468684046041105,38.063796155867315
 172675,2012/10/24 00:00:00.000,1102 STILLWELL AVE,,"SINGLE FAMILY RES, 1500 SQ.FT. OR LESS", 80000.0,HARMONY HOMES,HARMONY HOME BUILDERS LLC,1102 STILLWELL AVE,Block Level,STILLWELL AVE,,-84.516590253896723,38.034569195142609
 180833,2014/01/28 00:00:00.000,1060 CHINOE RD,STE 104,REMODELING RESTAURANT, 407000.0,SHAKESPEARE & CO RESTAURANT,"HAYDEN COMPANY INC, THE",1060 CHINOE RD,Block Level,CHINOE RD,,-84.480792533096306,37.997794244578706
 182519,2014/05/07 00:00:00.000,256 OLD WOOLEN MILL LN,,GRADING RESIDENTIAL, 0.0,HARMONY HOME BUILERS ,HARMONY HOME BUILDERS LLC,256 OLD WOOLEN MILL LN,Block Level,OLD WOOLEN MILL LN,,-84.557468714339933,38.082573791204815
 167520,2012/02/07 00:00:00.000,149 MOORE DR,,ZONING COMPLIANCE PERMIT, 0.0,"PREMIER HOME CARE, INC","PREMIER HOME CARE, INC",149 MOORE DR,Block Level,MOORE DR,,-84.522262931676948,38.000131635044802
 184640,2014/08/13 00:00:00.000,1317 CENTRE PKWY,1317 A,"MECHANICAL, MULTI-FAMILY", 0.0,CENTRE MEADOWS LLC,THORNBERRY BROS INC,1317 CENTRE PKWY,Block Level,CENTRE PKWY,,-84.476330888570672,37.980774816397123
 171656,2012/08/29 00:00:00.000,2365 SIR BARTON WAY,,"SWIMMING POOL, COMM ", 80000.0,"PALACE POOLS, INC. ","PALACE POOLS, INC. ",2365 SIR BARTON WAY,Block Level,SIR BARTON WAY,,-84.42168390936807,38.02738138314524
 172867,2012/11/05 00:00:00.000,4391 EVANGELINE LN,,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,4391 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410279006989725,37.986496123856547
 185805,2014/10/16 00:00:00.000,3319 ALCOTT PL,,TOWNHOUSE, 50000.0,R M L CONSTRUCTION ,R M L CONSTRUCTION LLC,3319 ALCOTT PL,Block Level,ALCOTT PL,,-84.393522489673572,38.017625560947529
 177195,2013/07/09 00:00:00.000,503 S BROADWAY,,TOWNHOUSE, 150000.0,SOUTH BROADWAY LAND LLC ,SMITH CONSTRUCTION,503 S BROADWAY,Block Level,S BROADWAY,,-84.505648664299827,38.044888491418583
 187102,2015/01/15 00:00:00.000,527 S UPPER ST,,ZONING COMPLIANCE PERMIT (N/C), 0.0,BLEED BLUE TATOOS,BLEED BLUE TATOOS,527 S UPPER ST,Block Level,S UPPER ST,,-84.503719787201987,38.043172554488066
 169990,2012/06/12 00:00:00.000,1489 ALEXANDRIA DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,HERNANDEZ,MANUEL HERNANDEZ,1489 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.552062494718655,38.047748595488578
 178383,2013/09/03 00:00:00.000,309 BALLPARK DR,203,"MECHANICAL, MULTI-FAMILY", 0.0,JAMES WALLER,GREEN BOX HEATING & AIR,309 BALLPARK DR,Block Level,BALLPARK DR,,-84.476863451528942,38.065945182931422
 170677,2012/07/17 00:00:00.000,574 N LIMESTONE,,ZONING COMPLIANCE PERMIT (N/C), 0.0,"BUY THE BARREL, LLC","BUY THE BARREL, LLC",574 N LIMESTONE,Block Level,N LIMESTONE,,-84.48680352301345,38.053600221915687
 175609,2013/04/25 00:00:00.000,1730 SUMMERHILL DR,,"PARKING LOTS, PAVING COMMERCIAL", 12800.0,ST ELIZABETH ANN SETON CHURCH,"ALLEN COMPANY INC, THE",1730 SUMMERHILL DR,Block Level,SUMMERHILL DR,,-84.45957387742196,37.968053987229183
 172174,2012/09/27 00:00:00.000,249 E REYNOLDS RD #179,,FIRELOSS MULTI-FAMILY, 20000.0,FAYETTE CROSSING APTS,SOUTHERN REMODELING CO,249 E REYNOLDS RD,Block Level,E REYNOLDS RD,,-84.51754333639964,37.989459184392864
 170577,2012/07/11 00:00:00.000,273 SOMERSLY PL,,"MECHANICAL, SINGLE FAMILY", 0.0,BARLOW HOMES LLC,CENTRAL KY HEATING & AIR,273 SOMERSLY PL,Block Level,SOMERSLY PL,,-84.433665030222997,37.985065185421917
 187514,2015/02/11 00:00:00.000,3315 ALCOTT PL,,"MECHANICAL, SINGLE FAMILY", 4200.0,BALL HOMES ,CENTRAL KY HEATING & AIR,3315 ALCOTT PL,Block Level,ALCOTT PL,,-84.393522489673572,38.017625560947529
 177816,2013/08/07 00:00:00.000,2548 PASCOLI PL,,GRADING RESIDENTIAL, 0.0,JEFF MAYNARD BUILDERS INC,JEFF MAYNARD BUILDERS INC,2548 PASCOLI PL,Block Level,PASCOLI PL,,-84.427898629728944,38.034033778953933
 172884,2012/11/05 00:00:00.000,4261 EVANGELINE LN,,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,4261 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 177839,2013/08/05 00:00:00.000,300 N BROADWAY,,"MECHANICAL COMM. $25,001-$50,000", 0.0,TRANSYLVANIA UNIVERSITY ,"COMFORT & PROCESS SOLUTIONS, INC.",300 N BROADWAY,Block Level,N BROADWAY,,-84.494376249618384,38.052825349296924
 173548,2012/12/19 00:00:00.000,250 WALTON AVE,,SIGNS , 4699.0,RAG PEDDLER,INSTANT SIGNS I,250 WALTON AVE,Block Level,WALTON AVE,,-84.480539605986309,38.040705779175575
 164225,2011/06/24 00:00:00.000,3841 NICHOLASVILLE RD,,"MECHANICAL COMM. $50,001-$75,000", 0.0,CUCKYS OPCO,COOK HVAC SERVICE,3841 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.527742805906414,37.982266448580283
 179482,2013/11/01 00:00:00.000,153 MOORE DR,,"MECHANICAL COMM. $2,001-$10,000", 0.0,THE WEBB COMPANIES ,SUTER MECHANICAL INC,153 MOORE DR,Block Level,MOORE DR,,-84.522262931676948,38.000131635044802
 185436,2014/09/26 00:00:00.000,3279 ALCOTT PL,,TOWNHOUSE, 50000.0,R M L CONSTRUCTION,R M L CONSTRUCTION LLC,3279 ALCOTT PL,Block Level,ALCOTT PL,,-84.393522489673572,38.017625560947529
 176150,2013/05/16 00:00:00.000,511 JEFFERSON ST,,"WRECKING STRUCTURES, RESIDENTIAL", 6000.0,PILGRIM MISSIONARY BAPTIST CHURCH,M C M DEMOLITION INC,511 JEFFERSON ST,Block Level,JEFFERSON ST,,-84.493478175078778,38.058719395854368
 180169,2013/12/10 00:00:00.000,835 GLASFORD SQ,UNIT 106,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,835 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 173053,2012/11/15 00:00:00.000,4287 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONTRUCTION,R M L CONSTRUCTION LLC,4287 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 171905,2012/09/13 00:00:00.000,4350 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONSTRUCTION ,R M L CONSTRUCTION LLC,4350 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410279006989725,37.986496123856547
 173886,2013/01/17 00:00:00.000,3831 BELLEAU WOOD DR,,ZONING COMPLIANCE HOME OFFICE (N/C), 0.0,WHITWORTH PRODUCTIONS LLC,WHITWORTH PRODUCTIONS LLC,3831 BELLEAU WOOD DR,Block Level,BELLEAU WOOD DR,,-84.50742655428553,37.972889494917432
 179777,2013/11/18 00:00:00.000,1992 PAVILION WAY,,"MECHANICAL COMM. $50,001-$75,000", 52000.0,ANDREW ANDITO,COOK HVAC SERVICE,1992 PAVILION WAY,Block Level,PAVILION WAY,,-84.418825607884571,38.024709486780438
 183773,2014/06/30 00:00:00.000,1653 WHARTON WAY,,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,1653 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 183730,2014/07/01 00:00:00.000,496 E HIGH ST,,SIGNS , 7000.0,CHATHAMS RESTAURANT/CHARLES PATTERSON,SOUTHERN TENT & AWNING CO,496 E HIGH ST,Block Level,E HIGH ST,,-84.493127836348904,38.0374413842354
 184709,2014/08/15 00:00:00.000,1664 WHARTON WAY,,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,1664 WHARTON WAY,Block Level,WHARTON WAY,,-84.394532810152739,38.018228347541402
 178795,2013/09/23 00:00:00.000,205 CODELL DR,BUILDING 17,"MECHANICAL, MULTI-FAMILY", 0.0,PENNINGTON ASSOCIATES ,FAYETTE HEATING & AIR CONDITIONING,205 CODELL DR,Block Level,CODELL DR,,-84.454759603303955,38.014525850470257
 180418,2013/12/23 00:00:00.000,423 FAIRDALE DR,,ZONING COMPLIANCE PERMIT (N/C), 0.0,ELNA'S ANGELS DAY CARE,ELNA MARIE PHILLIPS,423 FAIRDALE DR,Block Level,FAIRDALE DR,,-84.51640245720543,38.072239365699794
 184560,2014/08/14 00:00:00.000,812 DE ROODE ST,#102,"MECHANICAL, SINGLE FAMILY", 6428.0,AU CONSTRUCTION,A A A HEATING SERVICE INC,812 DE ROODE ST,Block Level,DE ROODE ST,,-84.511952713456722,38.049483498107065
 174968,2013/03/19 00:00:00.000,175 W LOWRY LN,STE 104,REMOD. GEN. BUSINESS OFFICE/BLDG., 9000.0,WILSON PEDIATRIC THERAPY,"MULBERRY BUILDERS, LLC",175 W LOWRY LN,Block Level,W LOWRY LN,,-84.520905933663997,38.006705250103067
 168470,2012/04/09 00:00:00.000,3029 SANDERSVILLE RD,,GRADING RESIDENTIAL, 0.0,"MASTERSON PROPERTIES, LLC",TUTT INC,3029 SANDERSVILLE RD,Block Level,SANDERSVILLE RD,,-84.538130399601272,38.103809977855001
 177962,2013/08/16 00:00:00.000,2304 SIR BARTON WAY,,SIGNS , 3000.0,RED MANGO,INSTANT SIGNS II,2304 SIR BARTON WAY,Block Level,SIR BARTON WAY,,-84.422371658560849,38.022921228790146
 165994,2011/10/11 00:00:00.000,402 HOLLOW CREEK RD,,"MECHANICAL, MULTI-FAMILY", 0.0,PADDOCK SUBDIVISION,DISPONETTE SERVICE CO INC,402 HOLLOW CREEK RD,Block Level,HOLLOW CREEK RD,,-84.476692557782755,38.073781660142522
 182668,2014/05/09 00:00:00.000,17 QUEEN AVE,,ZONING COMPLIANCE HOME OFFICE (N/C), 0.0,JAMES WHITAKER,JAMES WHITAKER,17 QUEEN AVE,Block Level,QUEEN AVE,,-84.499303447724117,38.070749860531585
 169054,2012/05/02 00:00:00.000,454 E MAXWELL ST,,"APARTMENT, REMODELING", 1000.0,WALLACE ESTATES LLC,WALLACE ESTATES LLC,454 E MAXWELL ST,Block Level,E MAXWELL ST,,-84.493915890161375,38.036887672843726
 187036,2015/01/08 00:00:00.000,1049 SAWGRASS CV,,SINGLE FAMILY RESIDENCE, 250000.0,GENERATIONS CONSTRUCTION LLC,GENERATIONS CONSTRUCTION LLC,1049 SAWGRASS CV,Block Level,SAWGRASS CV,,-84.406817852005119,38.005301221292292
 170657,2012/07/16 00:00:00.000,132 BURT RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,ALEXANDER & CO. HAIR SALON,ALEXANDER & CO. HAIR SALON,132 BURT RD,Block Level,BURT RD,,-84.518991442932148,38.007284070549161
 180235,2013/12/10 00:00:00.000,870 GLASFORD SQ,UNIT 101,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,870 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 183355,2014/06/10 00:00:00.000,1781 SHARKEY WAY,STE 115,REMODELING RESTAURANT, 12000.0,"ORANGE KENTUCKY, JEREMIAH SIZEMORE",INSTALLERS PLUS INC,1781 SHARKEY WAY,Block Level,SHARKEY WAY,,-84.530566232195255,38.068457253366823
 171138,2012/08/07 00:00:00.000,306 S LIMESTONE,,"APARTMENT, REMODELING", 3000.0,SYLVIA & RUSS MILBURN,SYLVIA & RUSS MILBURN,306 S LIMESTONE,Block Level,S LIMESTONE,,-84.501792455536858,38.043032536532458
 175340,2013/04/09 00:00:00.000,1020 INDUSTRY RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,B C WOOD PROPERTIES (ROBERTS HEALTH FOOD STORE),G & B REPAIR SERVICE,1020 INDUSTRY RD,Block Level,INDUSTRY RD,,-84.460377309574866,38.043678503829803
 169910,2012/06/08 00:00:00.000,694 E NEW CIRCLE RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,PARAISO LATINO LLC,PARAISO LATINO LLC,694 E NEW CIRCLE RD,Block Level,E NEW CIRCLE RD,,-84.454387324299788,38.047946751226306
 182353,2014/04/28 00:00:00.000,3545 NICHOLASVILLE RD,,SIGNS , 2000.0,FEDERAL HEALTH,KENTUCKY PETROLEUM SUPPLY INC,3545 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.525643828525205,37.987373447988446
 170551,2012/07/10 00:00:00.000,555 JEFFERSON ST,,REMODELING RESTAURANT, 55000.0,SPORTSMAN RESTAURANT LLC/JOHNNY SHIPLEY,SPORTSMAN RESTAURANT LLC/JOHNNY SHIPLEY,555 JEFFERSON ST,Block Level,JEFFERSON ST,,-84.493478175078778,38.058719395854368
 165396,2011/09/06 00:00:00.000,380 S MILL ST,,"MECHANICAL COMM. $2,001-$10,000", 0.0,BOBBY FRASENBURG,BERNIE HARTUNG & ASSOCIATES,380 S MILL ST,Block Level,S MILL ST,,-84.501980688733482,38.045995757038824
 182210,2014/04/22 00:00:00.000,195 MOORE DR,,RETAIL SALES REMODELING, 85000.0,SIMS-LOHMON,S C CONTRACTING INC,195 MOORE DR,Block Level,MOORE DR,,-84.524189944953207,38.000571762761048
 168221,2012/03/21 00:00:00.000,117 N LIMESTONE,,SIDEWALK CAFE - YEARLY RENEWAL, 0.0,JACKIE S BENTLEY,JACKIE S BENTLEY,117 N LIMESTONE,Block Level,N LIMESTONE,,-84.496643586026082,38.046638224873412
 165161,2011/08/22 00:00:00.000,3500 HARRODSBURG RD,,"GRADING, COMMERCIAL", 0.0,ATCHISON HELLER CONSTRUCTION CO,LENCO EXCAVATION INC,3500 HARRODSBURG RD,Block Level,HARRODSBURG RD,,-84.565863470995481,38.006225804765755
 182479,2014/05/02 00:00:00.000,2359 RICHMOND RD,,GRADING COMMERCIAL, 0.0,LMP LLC,MARK L INC,2359 RICHMOND RD,Block Level,RICHMOND RD,,-84.461511893889295,38.015271557241974
 182645,2014/05/16 00:00:00.000,1060 CHINOE RD,STE 104,"MECHANICAL COMM. $10,001-$25,000", 16000.0,SHAKESPEARE & CO RESTAURANT,COLLINS FIRE PROTECTION,1060 CHINOE RD,Block Level,CHINOE RD,,-84.480792533096306,37.997794244578706
 187431,2015/02/11 00:00:00.000,381 E MAIN ST,,SIGNS , 3500.0,BLOCK & LOT REAL ESTATE,RUGGLES SIGN COMPANY,381 E MAIN ST,Block Level,E MAIN ST,,-84.49219789647961,38.042087682054088
 182502,2014/05/02 00:00:00.000,380 LONGVIEW PLZ,,ZONING COMPLIANCE PERMIT (N/C), 0.0,LEXTOWN SPIRITS,LEXTOWN SPIRITS,380 LONGVIEW PLZ,Block Level,LONGVIEW PLZ,,-84.527046904586953,38.017022355278129
 171490,2012/08/23 00:00:00.000,2250 NICHOLASVILLE RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,DARDEN/RED LOBSTER,SERVICE SOLUTIONS GROUP LLC,2250 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.517817216632324,38.007732003445575
 171490,2012/08/23 00:00:00.000,2250 NICHOLASVILLE RD,,"MECHANICAL COMM. $2,001-$10,000", 0.0,DARDEN/RED LOBSTER,SERVICE SOLUTIONS GROUP LLC,2250 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.517962512588241,38.007775863539351
 162064,2011/02/11 00:00:00.000,4216 SARON DR,,"MECHANICAL COMM. $2,001-$10,000", 0.0,MR TOM ARCHER,TECO MECHANICAL CONTRACTOR INC,4216 SARON DR,Block Level,SARON DR,,-84.502125282868107,37.966740371576819
 165788,2011/09/29 00:00:00.000,427 SOUTHLAND DR,,SIGNS , 4373.0,WILDCAT MATTRESS,INSTANT SIGNS II,427 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.527614149031194,38.01931141492058
 166080,2011/11/18 00:00:00.000,132 W THIRD ST,,RETAIL SALES REMODELING, 35000.0,TRANSYLVANIA UNIVERSITY,JARBOE CONSTRUCTION INC,132 W THIRD ST,Block Level,W THIRD ST,,-84.492993138503607,38.049926798714715
 170325,2012/06/26 00:00:00.000,2285 EXECUTIVE DR,STE 110,REMOD. GEN. BUSINESS OFFICE/BLDG., 41000.0,OCE,THOMISZER DESIGN & CONSTRUCTION LLC,2285 EXECUTIVE DR,Block Level,EXECUTIVE DR,,-84.428330507765125,38.044075728949082
 181855,2014/04/04 00:00:00.000,205 CODELL DR,BLDG 25 ,"MECHANICAL, MULTI-FAMILY", 28000.0,PENNINGTON ASSOCIATES ,FAYETTE HEATING & AIR CONDITIONING,205 CODELL DR,Block Level,CODELL DR,,-84.454759603303955,38.014525850470257
 177255,2013/07/09 00:00:00.000,527 S UPPER ST,,ZONING COMPLIANCE PERMIT (N/C), 0.0,CHA CHA'S,CHA CHA'S ,527 S UPPER ST,Block Level,S UPPER ST,,-84.503719787201987,38.043172554488066
 186163,2014/11/04 00:00:00.000,1679 WHARTON WAY,,"MECHANICAL, SINGLE FAMILY", 3728.0,BALL HOMES INC ,STIVERS HVAC INC,1679 WHARTON WAY,Block Level,WHARTON WAY,,-84.393520791839308,38.018838991563541
 184314,2014/07/25 00:00:00.000,3290 BLAZER PKWY,,"MECHANICAL COMM. $2,001-$10,000", 31579.0,BLUEGRASS RETINA ,COLEMAN SMITH INC,3290 BLAZER PKWY,Block Level,BLAZER PKWY,,-84.438579290803673,38.00280017255244
 185144,2014/09/11 00:00:00.000,3535 NICHOLASVILLE RD,#928,"MECHANICAL COMM. $10,001-$25,000", 0.0,JOSEPH A BANKS,FRANTZ INC,3535 NICHOLASVILLE RD,Block Level,NICHOLASVILLE RD,,-84.525643828525205,37.987373447988446
 162900,2011/04/06 00:00:00.000,436 SOUTHLAND DR,,SIGNS , 1500.0,TERESA DRAHER,SIGNS NOW,436 SOUTHLAND DR,Block Level,SOUTHLAND DR,,-84.527614149031194,38.01931141492058
 180212,2013/12/10 00:00:00.000,865 GLASFORD SQ,UNIT 103,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,865 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 182937,2014/06/16 00:00:00.000,675 BYRD THURMAN DR,,GOVERNMENT BLDG/LOCAL, 100000.0,L F U C G,"GENESIS CONTRACTING, INC.",675 BYRD THURMAN DR,Block Level,BYRD THURMAN DR,,-84.548447976579837,38.066305695767404
 186186,2014/11/21 00:00:00.000,135 W MAIN ST,STE200,REMOD. GEN. BUSINESS OFFICE/BLDG., 320000.0,"P31W, LLC","A. WILSON GENERAL CONTRACTORS, LLC",135 W MAIN ST,Block Level,W MAIN ST,,-84.497302120742845,38.046619339613848
 174238,2013/02/07 00:00:00.000,110 N MILL ST,,SIDEWALK CAFE - YEARLY RENEWAL, 0.0,GOODFELLAS PIZZERIA/ ERIC BOGGS,GOODFELLAS PIZZERIA/ ERIC BOGGS,110 N MILL ST,Block Level,N MILL ST,,-84.498595615920806,38.048384506983474
 172841,2012/11/05 00:00:00.000,1032 E NEW CIRCLE RD,,SIGNS , 1200.0,CHAMBLEE SHIRLEY,SIGNS NOW,1032 E NEW CIRCLE RD,Block Level,E NEW CIRCLE RD,,-84.454463921320155,38.037385476614013
 175449,2013/04/12 00:00:00.000,4294 EVANGELINE LN,,"MECHANICAL, SINGLE FAMILY", 0.0,BALL HOMES,STIVERS HVAC INC,4294 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410733541559296,37.985846398722487
 183976,2014/07/17 00:00:00.000,1105 N BROADWAY PARK,,"MECHANICAL, MULTI-FAMILY", 23000.0,DALE TOROK,FAYETTE HEATING & AIR CONDITIONING,1105 N BROADWAY PARK,Block Level,N BROADWAY PARK,,-84.479652142015667,38.060834451718627
 175844,2013/05/14 00:00:00.000,360 E VINE ST,,SIGNS , 4000.0,KENTUCKY BANK,INTEGRATED SIGN & GRAPHIC INC,360 E VINE ST,Block Level,E VINE ST,,-84.492562989375187,38.041208472367067
 180172,2013/12/10 00:00:00.000,845 GLASFORD SQ,UNIT 103,TOWNHOUSE, 50000.0,RML CONSTRUCTION,R M L CONSTRUCTION LLC,845 GLASFORD SQ,Block Level,GLASFORD SQ,,-84.51641434667539,37.971508367488383
 180083,2013/12/05 00:00:00.000,2601 & 2617 REGENCY RD,,"PARKING LOTS, PAVING COMMERCIAL", 9000.0,APRIA HEALTHCARE,C & R ASPHALT LLC,2601 & 2617 REGENCY RD,Block Level,REGENCY RD,,-84.525117190946489,37.999430951934677
 181603,2014/03/26 00:00:00.000,4383 OLD HARRODSBURG RD,STE 140,"MECHANICAL COMM. $10,001-$25,000", 25000.0,ADVANCE ANIMAL CARE CLINIC,MODERN HVAC,4383 OLD HARRODSBURG RD,Block Level,OLD HARRODSBURG RD,,-84.584326813387079,37.996307978717638
 164288,2011/06/28 00:00:00.000,1060 CHINOE RD,STE: 108,"MECHANICAL COMM. $25,001-$50,000", 0.0,WILD THYME,COLLINS FIRE PROTECTION,1060 CHINOE RD,Block Level,CHINOE RD,,-84.480792533096306,37.997794244578706
 174029,2013/01/25 00:00:00.000,6991 ATHENS- B'BORO ,,ZONING COMPLIANCE PERMIT (N/C), 0.0,"STEVE HEAD BUILDER, LLC","STEVE HEAD BUILDER, LLC",6991 ATHENS,Block Level,ATHENS BOONESBORO RD,,-84.354071465880878,37.942529696935331
 173159,2012/11/21 00:00:00.000,1555 OLD FRANKFORT PIKE,,"MECHANICAL, GOV BLDG LOCAL", 0.0,LFUCG ,GREEN BOX HEATING & AIR,1555 OLD FRANKFORT PIKE,Block Level,OLD FRANKFORT PIKE,,-84.53445377802737,38.059055933063838
 170016,2012/06/20 00:00:00.000,2304 SIR BARTON WAY,"STE 130,120,110",REMODELING COMMERCIAL, 60000.0,THOMAS ENTERPRISES,PELLICANO CONSTRUCTION,2304 SIR BARTON WAY,Block Level,SIR BARTON WAY,,-84.422371658560849,38.022921228790146
 178231,2013/08/28 00:00:00.000,2251 WAR ADMIRAL WAY,,COMMERCIAL GENERAL, 489485.33,"WAR ADMIRAL PLACE, LLC","GREEN TEK CONTRACTING, LLC",2251 WAR ADMIRAL WAY,Block Level,WAR ADMIRAL WAY,,-84.426694393906203,38.04058723488172
 171908,2012/09/13 00:00:00.000,4360 EVANGELINE LN,,TOWNHOUSE, 50000.0,R M L CONSTRUCTION ,R M L CONSTRUCTION LLC,4360 EVANGELINE LN,Block Level,EVANGELINE LN,,-84.410279006989725,37.986496123856547
 183438,2014/06/16 00:00:00.000,3175 BEAUMONT CENTRE CIR,,"MECHANICAL COMM. $2,001-$10,000", 4600.0,KROGER,MURPHY COMPANY HEATING AND COOLING,3175 BEAUMONT CENTRE CIR,Block Level,BEAUMONT CENTRE CIR,,-84.557388589276457,38.020564591604504
 168682,2012/04/17 00:00:00.000,3306 & 3308 BEACON ST,,GRADING RESIDENTIAL, 0.0,"WARNER BUILDERS, LLC",WARNER BUILDERS LLC,3306 & 3308 BEACON ST,Block Level,BEACON ST,,-84.559015324429595,38.016321502908674
 178715,2013/09/18 00:00:00.000,2628 RICHMOND RD,,ZONING COMPLIANCE PERMIT (N/C), 0.0,4PLAYZ   LLC,4PLAYZ   LLC,2628 RICHMOND RD,Block Level,RICHMOND RD,,-84.455415898239195,38.009899566377818
 187414,2015/02/05 00:00:00.000,2312 ALEXANDRIA DR,,"MECHANICAL COMM. $2,001-$10,000", 4031.0,HOSPICE OF THE BLUEGRASS ,FRANTZ INC,2312 ALEXANDRIA DR,Block Level,ALEXANDRIA DR,,-84.551580599928826,38.020357741645967
